z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.004750000000000001,0.9936678183576682,146.15880264165696,300.00000000381186,0.6516888240011857,3.414862885387502e-08,8.770306200782995e-15,1.6449809163862198e-20,5.442082780867731e-15,9.666006126950337e-24,1.9446940183611146e-13,1.8895473029179e-19,-1.5610650263501838e-16,-9.570904282938089e-16,1.1979937858284331e-30,4.341269596636134e-17,3.953827862238289e-34,3.877573289952047e-15,0.9999999658506749,3.351603539893954e-14,7.889185489614984e-16,2.4848516317937117e-23,1.1956710115520854e-16,1.2054003059589328e-26,2.104924968743776e-19,6.915191064704542e-16,1.0339804465927889e-21,3.5175006783091337e-17,-3.9620031827285055e-18,-1.6621264532140752e-15,1.471273045943584e-20,-8.384544788449778e-17,3.670610021221213e-21,4.568137033140735e-16,-9.043221623286668e-18,-6.38825105242801e-16,6.232611137078741e-16,5.766877516304744e-19,-2.057564185207917e-17,6.8818743558409865e-37,-4.56306603637367e-16,4.351925227683332e-17,-3.720225316643742e-16,9.712515769105956e-17,-2.6948918476334705e-22,5.494963243607354e-16,-5.1633168390697696e-20,-3.448083716353126e-16,1.7974975710820367e-18,-4.216977166346791e-16,1.2183731010445923e-19,-3.685118721059872e-24,4.475392587583766e-13,4.298933899647654e-15,-6.745009188399222e-24,2.48729512512217e-16,-2.6685119103811333e-20,1.4763672492371173e-18
0.005,0.9186653672802048,153.85137209864908,300.0000000415119,0.651688760946575,1.446708236980611e-07,2.431482672297597e-14,1.4583047580170491e-19,6.434841872774296e-14,8.567568526415554e-23,2.3004599212631563e-12,2.2001453895945414e-18,-1.5540472647795584e-16,-9.57089607506583e-16,3.285670672666686e-30,4.331165156779135e-17,1.7740915768367007e-33,4.0210805272472834e-15,0.9999998553209934,4.0190314319267876e-13,1.2043040801917604e-14,1.8952356303890307e-22,1.3398143534622585e-16,1.6523486193273702e-25,2.3876019180754056e-19,6.932438914964342e-16,1.033223494813615e-21,2.065536544373647e-15,-2.5137240589082364e-18,-8.535400500433982e-16,4.61386783622855e-20,3.617801895336475e-17,5.7730435261346384e-21,4.597042767053189e-16,-8.947926003158486e-18,-6.388249989660888e-16,6.23284340212005e-16,1.2469672304264423e-18,3.616852541583772e-17,2.2680996947610874e-35,-1.0389967456185642e-16,4.405852240807581e-17,-3.720116218773305e-16,9.713421068162263e-17,-2.699827778081518e-22,5.530055718540636e-16,-5.154947942282479e-20,-3.4480823732430514e-16,2.4212855611301282e-18,-4.2169391758713594e-16,1.9231531054978476e-18,-3.641915452527242e-24,5.322046909674581e-12,5.261058111014241e-14,1.81861715580217e-22,2.487401991067405e-16,-2.3175562724167125e-20,1.4956236787378371e-18
0.0052499999999999995,0.8398168891272745,161.54394477367418,300.00000043051983,0.6516885010233018,5.994094579501355e-07,7.196708432810597e-14,1.1960210005892737e-18,7.236272879855826e-13,7.026437310261759e-22,2.5853006482344418e-11,2.4814517653643258e-17,-1.4747875769016415e-16,-9.570834899535082e-16,1.2574967554464528e-30,4.3202302189433365e-17,1.7891938016115444e-32,5.116561029362122e-15,0.9999994004982893,4.582002819769366e-12,1.7389476397738744e-13,2.693050482467737e-21,3.511424763045532e-16,2.4719926408684516e-24,6.663917549499189e-19,7.195764758518578e-16,1.030135462325451e-21,3.0574042750999085e-14,-1.5414341966641984e-18,1.0932874009457878e-14,5.336188959134493e-19,2.100057976030035e-15,2.5564563208657408e-20,5.085535236340835e-16,-7.33752113677589e-18,-6.388244920609994e-16,6.234600820379856e-16,6.382879570069235e-18,6.844785034027239e-16,7.591508048965207e-34,3.9068360064903935e-15,5.111061682757236e-17,-3.718538885735455e-16,9.723714540173004e-17,-2.7572828848677634e-22,6.070541793633661e-16,-5.029246436157753e-20,-3.44807356832493e-16,1.1442700475446759e-17,-4.2163949170865677e-16,2.797433156187366e-17,-2.9369656246840305e-24,6.018314211478316e-11,6.114653238934094e-13,3.832387633037149e-21,2.489480896148448e-16,3.613713604951393e-20,1.8229969430038017e-18
0.005375,0.7989506313237672,165.39023479199514,300.0000018677097,0.6516880918280654,1.3122933098988609e-06,1.2953258484706215e-13,4.2929185068373486e-18,3.356756556507628e-12,2.521828073090533e-21,1.1985304387390095e-10,1.1553938308665213e-16,-1.1554485302463095e-16,-9.570663885541525e-16,1.7391115742211166e-29,4.314768902073787e-17,1.3706903854517308e-31,9.054527910642135e-15,0.9999986872771708,2.1499305705033203e-11,9.972960544791539e-13,1.605653161781203e-20,1.5068496419704184e-15,1.477166409051862e-23,2.950514507106218e-18,8.615323542770097e-16,1.0262499560338545e-21,1.7228039037780772e-13,-1.1610718511633771e-18,7.158692734693076e-14,3.202510113986739e-18,1.3537825880184704e-14,9.244712755507663e-20,7.992304351823301e-16,2.2451155467375125e-18,-6.388235492038536e-16,6.23943285171911e-16,2.0680877122261897e-17,3.3256167295385874e-15,6.367726595211716e-33,2.0185382820212177e-14,8.383356268367011e-17,-3.710455346663286e-16,9.765420689754689e-17,-2.960845646744628e-22,9.009200887176804e-16,-4.343361535571105e-20,-3.448049703243969e-16,5.758782637534934e-17,-4.2136187717123454e-16,1.6122778692492483e-16,1.0090006657627133e-24,2.804751927067924e-10,2.915486193161848e-12,2.862783423910252e-20,2.5036484042989552e-16,3.8990446685286086e-19,3.782407817587381e-18
0.0055,0.7571234452887211,169.23653414951116,300.0000091284683,0.6516871204373408,2.990633653543918e-06,2.387776622205078e-13,1.687719587541406e-17,1.7659675060352972e-11,9.916217216293387e-21,6.301097337459157e-10,6.104041710819894e-16,5.933838563027711e-17,-9.569978385935373e-16,3.202192612625534e-29,4.310514080057763e-17,1.5313950615019138e-30,2.9708815481809873e-14,0.9999970070964161,1.1453312080272665e-10,6.61195999202914e-12,1.1085530218323195e-19,9.731243140792984e-15,1.0250211698411786e-22,1.9260628837126185e-17,1.884154887828504e-15,1.0169661873992511e-21,1.1175785659190212e-12,-8.5989697731076075e-19,4.896686110469189e-13,2.2713101640237388e-17,9.763936813856055e-14,4.035602018692965e-19,3.0995471630742613e-15,7.807867638984899e-17,-6.388207387175972e-16,6.258044757050534e-16,7.640092704354175e-17,1.7939810718565863e-14,6.206756976817399e-32,1.0994678228038821e-13,2.8840425457089426e-16,-3.654919888293659e-16,9.994971406716965e-17,-3.9793369363222294e-22,3.035094581706064e-15,6.657609417840973e-21,-3.4479507106570504e-16,3.7386576167490713e-16,-4.194606651012027e-16,1.074544722794167e-15,2.9076749765498065e-23,1.4830886149058933e-09,1.5807142676349174e-11,2.5132708481447245e-19,2.6312579203365735e-16,3.1970231043750904e-18,1.937493248647191e-17
0.005625,0.7143360693578937,173.08285836030947,300.0000442696757,0.6516848641195956,6.822942644166772e-06,4.409643995154343e-13,6.601637524347116e-17,9.203309728018187e-11,3.8811685004528594e-20,3.2816176100443944e-09,3.1942187762893465e-15,9.76086510207552e-16,-9.567331463051655e-16,5.917462295592509e-29,4.3135641067297693e-17,1.8131007220887538e-29,1.346908075886873e-13,0.9999931651713748,6.042415205957159e-10,4.31871236124432e-11,7.512275445317106e-19,6.562512854556597e-14,6.99640692850151e-22,1.3048175642304734e-16,8.918769490272468e-15,9.95321069685027e-22,7.142842884937139e-12,-5.97032658940797e-19,3.2424590697548738e-12,1.5889627425475377e-16,6.877505112199427e-13,1.7912379229396237e-18,2.0470819065664436e-14,6.50749669616818e-16,-6.388119608368121e-16,6.326941917316903e-16,2.850934980057892e-16,9.533591251060188e-14,6.003313010403083e-31,5.83685685101684e-13,1.5110514017806556e-15,-3.290389413916316e-16,1.1204176950787844e-16,-8.784900644654e-22,1.783460695480575e-14,3.5600865740819166e-19,-3.447545510421397e-16,2.4446953185766197e-15,-4.070159236822234e-16,7.0544864526805744e-15,2.1819066956797815e-22,7.767607763589954e-09,8.483810826273353e-11,2.1584320979315145e-18,3.7270877578042253e-16,2.4452259340195123e-17,1.3777657073491588e-16
0.00575,0.6705900430644133,176.92924963998396,300.0002067204783,0.6516797018596696,1.5295620957772677e-05,8.054529887734252e-13,2.500509180869812e-16,4.6111181849420596e-10,1.4731085154213362e-19,1.6431095211387892e-08,1.6068059564448504e-14,5.561943035014466e-15,-9.557597862966132e-16,8.828183549412533e-29,4.3528148369813537e-17,2.0846956642460743e-28,6.460235663812593e-13,0.9999846445329559,3.0639429840029434e-09,2.700470429068077e-10,4.853818375438267e-18,4.2717608515365177e-13,4.561615608400833e-21,8.523386638054905e-16,5.4972420941587915e-14,9.477360072461145e-22,4.3717437854565486e-11,-1.6026074326554424e-19,2.0498922988428615e-11,1.063414621716609e-15,4.62738474562969e-12,7.70938608512239e-18,1.4522081566798146e-13,4.763325744366005e-15,-6.38783281590585e-16,6.571434842167032e-16,1.0343446115802343e-15,4.864303790959892e-13,5.520826737510365e-30,2.969428633792724e-12,8.474487534189187e-15,-1.0121467978785086e-16,1.7281863414690956e-16,-2.995808616821438e-21,1.1549845806704043e-13,2.67432167105352e-18,-3.4459472301762226e-16,1.5354173588456827e-14,-3.294432269364445e-16,4.433323057094799e-14,1.4247686170206402e-21,3.910780810380495e-08,4.374883986470299e-10,1.7674849029694194e-17,1.2667299229358752e-15,1.7748482355862318e-16,9.927351896375666e-16
0.005875,0.6258886314405592,180.77582807607746,300.0009216306211,0.6516679210273889,3.339903409929242e-05,1.4446370619860124e-12,9.093942135056426e-16,2.203087704998109e-09,5.401726818198385e-19,7.845362378515862e-08,7.706717052564186e-14,2.737758708403855e-14,-9.523900726767558e-16,1.947369795971592e-28,4.5574601098907737e-17,2.266349760076721e-27,3.018486109949647e-12,0.9999663135636273,1.4812419250663908e-08,1.604867282959616e-09,2.9655277880015385e-17,2.6447712560415985e-12,2.8167373823087285e-20,5.294664335426843e-15,3.408258654339425e-13,8.528010401768985e-22,2.543740843912249e-10,1.940298221913264e-18,1.2310576179381024e-10,6.7584775155307746e-15,2.955873114832322e-11,3.1765715750707097e-17,9.93866426073355e-13,3.2740222527496784e-14,-6.38687024955974e-16,7.400839163053221e-16,3.605444730758751e-15,2.3655953120652137e-12,4.753764369862566e-29,1.43942109373232e-11,4.6131163382575874e-14,1.2494064007101669e-15,4.632831519551878e-16,-1.1599403498205162e-20,7.26499515304094e-13,1.7255250963134085e-17,-3.439978995312936e-16,9.169270222861107e-14,1.2925765571748954e-16,2.6477625144950696e-13,8.697417813630274e-21,1.8774445207223356e-07,2.1502825620242706e-09,1.3713585734927245e-16,8.168472716505856e-15,1.2209407695790728e-15,6.840473285215546e-15
0.006,0.580239099682556,184.62295413369722,300.003905488934,0.6516405761361069,7.070764901565258e-05,2.533492208379217e-12,3.1623901435382444e-15,9.992708306625106e-09,1.9489024292331564e-18,3.556228341773373e-07,3.508505166391538e-13,1.256916855627622e-13,-9.415625624646328e-16,4.310167913413036e-28,5.4720583844128163e-17,2.2976624696646458e-26,1.3455428271400061e-11,0.9999279817300861,6.796876429407849e-08,9.02403615581898e-09,1.702456613512301e-16,1.5487287354042405e-11,1.6354844839451782e-19,3.1106018973049725e-14,2.0158405381694883e-12,6.894165227328162e-22,1.4008131008250748e-09,1.5957936917461122e-17,6.99359774898394e-10,4.0603365899904423e-14,1.7847299413077722e-10,1.2463603517147355e-16,6.438583359758911e-12,2.1223344783132483e-13,-6.383629621443498e-16,1.0082096406524573e-15,1.2011396741141633e-14,1.0917915355200835e-11,3.7996686808206474e-28,6.621810500786203e-11,2.387000885386235e-13,8.812478906468558e-15,1.77809032731778e-15,-4.324933674448036e-20,4.334837051062302e-12,1.0378250939911215e-16,-3.419223012031492e-16,5.180958542986497e-13,2.6913873838196403e-15,1.4961020002193277e-12,4.9979647346688666e-20,8.555807440947615e-07,1.0028610724036606e-08,1.0034960327136807e-15,5.835599869372966e-14,7.928049980118495e-15,4.456025555435762e-14
0.006125,0.5336587175775739,188.4717542013473,300.01566664796593,0.6515745529178223,0.00014470402891442272,4.332684743353594e-12,1.0480171492013183e-14,4.285086160081489e-08,7.585046321953501e-18,1.5240337047959056e-06,1.509654627177048e-12,5.435779009522577e-13,-9.099263335517599e-16,1.24512230696416e-27,9.251139168059712e-17,2.1506968453247748e-25,5.6787607727116315e-11,0.9998496438308487,2.947953374683015e-07,4.779153645101664e-08,9.116867787510068e-16,8.53673039505058e-11,8.845484605107188e-19,1.720106956343111e-13,1.1236468824397646e-11,4.629221479168271e-22,7.268091873867002e-09,1.0706500106747353e-16,3.741429706503664e-09,2.295124862548631e-13,1.013855861087731e-09,4.63791947621775e-16,3.921732553740737e-11,1.2928317034603736e-12,-6.372922173355343e-16,1.831323932180503e-15,3.8100803264388737e-14,4.7622692340290784e-11,2.800768166688999e-27,2.879143710676583e-10,1.1656077609276834e-12,4.8623103733766357e-14,7.38974465839478e-15,-1.4549791861228891e-19,2.435162633379179e-11,5.857232887050512e-16,-3.353288998216159e-16,2.757060858676463e-12,1.614460627776903e-14,7.96156815283897e-12,2.6984872367443334e-19,3.6858765620498996e-06,4.4195544359698425e-08,6.891009860573701e-15,4.0032031526589233e-13,4.8350013040589356e-14,2.7285180694987384e-13
