mixF,x (m),u (m/s),strain (1/s),T (K),density (kg/m^3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.0,0.0,0.9206847808042689,-8.28130583018489e-23,300.0,1.1768085990313157,1.9013264375507032e-16,9.091310066871702e-42,1.476534422664972e-24,0.23195746469599254,2.6429761561363353e-24,1.4012906884011618e-23,4.984765575751705e-28,5.75306219904654e-28,1.0649352440710873e-51,1.9167094827890022e-75,-3.8695041589791094e-52,-3.9075865564684674e-59,5.087818937979742e-38,7.435251741680321e-34,2.6459985275986276e-26,3.5021215542590454e-28,9.892636375303967e-62,5.342758512300653e-39,5.338572147009168e-63,2.2257416313161648e-55,1.6884352392288396e-39,9.032998848297539e-76,8.103455853378761e-42,2.696764722820074e-68,1.223081589371126e-42,1.959697249874777e-52,7.686856678381102e-43,2.0584459886798993e-65,1.3568919169166325e-42,2.328261671563837e-45,4.099677995735838e-37,1.0329219026912264e-49,1.3641316851365588e-30,3.001205890350682e-33,3.169651108126718e-50,4.0144567000753925e-28,5.866927327078927e-30,2.6445316140474742e-33,3.2414409055116383e-32,-2.241343602240025e-63,1.961039277445748e-34,8.444274370103618e-38,-4.1083080796327164e-75,1.9080637147329715e-37,4.04996880441396e-37,7.45608328021223e-35,6.985890206438222e-38,0.7542529753388487,0.013789559965158682,-5.864572869968415e-58,1.854609121714451e-59,9.979727586477506e-65,2.1717148102934498e-47
1.0,0.0005,0.9162248750460051,8.919811518250567,300.0000000000013,1.1768085990313157,2.15217802516464e-14,3.643231355324343e-17,-1.0443684148182597e-21,-6.672026377792525e-23,-2.5761243453033624e-16,-1.3517495621196636e-17,3.3675860572212765e-19,1.3156740346103257e-18,-1.8644388770569363e-16,1.6936190272146413e-16,4.558451159181487e-19,3.5615790223416535e-16,-3.13642089324389e-18,0.9999999999999799,2.9804801786285997e-20,-3.529506354767799e-18,9.633238783479306e-25,6.883891248002422e-17,1.0524938769608977e-28,4.540321073618921e-21,-2.7426480914333868e-17,6.964583620132499e-16,-6.030350775635523e-22,-2.0424025310039972e-15,-2.796722401717255e-17,1.1678905865575124e-20,-3.793074235568139e-19,7.286820038137312e-21,3.6059703043733767e-19,-4.239560208119171e-18,1.860089139404843e-16,-7.126042253483474e-16,1.1724930493096245e-16,-2.213567315509849e-16,-1.1127449344649581e-39,-6.178101093978349e-16,-5.3664682473633323e-17,9.464716847402903e-16,-1.7063370910066938e-16,6.0465004575126164e-21,-1.858768152241165e-17,-2.7748789449185657e-21,-2.9950453961653827e-16,1.0242127514412643e-16,-2.421929615385289e-22,9.261408508195716e-16,-4.781199168596423e-24,5.433514532593705e-20,-8.242456649335455e-18,-1.6895802089593106e-23,-2.01591417362311e-17,-1.3488671490777365e-19,-1.4689359886521412e-18
1.0,0.001,0.9028451577747512,17.839623036503014,300.0000000000011,1.1768085990313157,1.5535488552316504e-13,4.7267047387760344e-17,-1.5645409556297488e-21,1.5688423290985607e-21,-2.513696775677964e-18,-2.8943619099875334e-16,3.3675864871384385e-19,1.310882730427536e-18,-1.8644388526685036e-16,1.3714180683646833e-22,4.537379457989458e-19,4.0571085734225657e-22,-6.589952066406043e-17,0.9999999999998463,4.7726104005824884e-20,-3.5292319653794936e-18,9.622628943763753e-25,6.883891270249187e-17,7.542846715374053e-29,4.539787738820214e-21,-2.7426480260095232e-17,6.964583673671374e-16,-5.684009324456606e-22,-9.452739452494739e-16,-7.87639981008687e-16,1.1678864095027016e-20,-8.032666268812846e-18,7.286831740610737e-21,3.605970389018984e-19,-4.239560136825534e-18,1.8600890914932951e-16,-7.12604220223617e-16,1.1724930354067034e-16,-2.2135672870881654e-16,-2.422319293211056e-38,-6.17810077687447e-16,-5.366468269311272e-17,9.464716821293875e-16,-1.7063370851856891e-16,6.046167319004812e-21,-1.8587680949923458e-17,-2.7712797953321845e-21,-2.9950453560125184e-16,1.0242127527991293e-16,-2.4219289287611713e-22,9.261408518008353e-16,-4.781203819589557e-24,3.0436737497287735e-19,-8.239374393570076e-18,-1.6895801386340257e-23,-2.0159141725651354e-17,-1.3488674153719715e-19,-1.4689359947148886e-18
0.9999999999999999,0.0015,0.8805456290218672,26.759434554782974,300.0000000000015,1.1768085990313157,1.1206041870985342e-12,4.6837557550362516e-17,-1.4752009784516127e-21,3.6455126489283976e-20,-2.4197787084778088e-20,-2.905578381653502e-16,3.367594768775662e-19,1.310836360982248e-18,-1.8644388271760967e-16,1.0950488672163444e-28,4.516084052765134e-19,4.557342529613816e-28,-3.2531949643498278e-16,0.9999999999988815,4.355383136859969e-19,-3.521633257693401e-18,9.61729038316181e-25,6.883891552139298e-17,4.463131514005784e-29,4.5392505800279704e-21,-2.7426479180729618e-17,6.964583184586116e-16,5.937574753252217e-22,-4.34123938041986e-16,-1.3181708132102471e-15,1.1678696965845662e-20,-3.1679485800178e-17,7.286848124217322e-21,3.605975828918398e-19,-4.239560028193052e-18,1.8600890451046747e-16,-7.126042150065022e-16,1.1724930307290166e-16,-2.2135665611292055e-16,-2.4222603827482307e-38,-6.178094837092425e-16,-5.366468240133336e-17,9.464716794853537e-16,-1.7063370791433982e-16,6.04582904230001e-21,-1.8587678686688313e-17,-2.7680249383483146e-21,-2.9950453155595005e-16,1.024212758908503e-16,-2.4218944476543745e-22,9.26140854402857e-16,-4.781209162536123e-24,5.66885041097988e-18,-8.171320653849979e-18,-1.6895772600330824e-23,-2.015914171361479e-17,-1.3488676769230262e-19,-1.4689359990741462e-18
0.9999999999999976,0.002,0.8493262889969343,35.679246073393905,300.00000000001404,1.1768085990313157,7.994763844834685e-12,4.690645993090609e-17,-1.3823495222538252e-21,7.702165255867379e-19,-2.284735960100416e-22,-2.575320828905273e-16,3.367769135503601e-19,1.3108444286009358e-18,-1.8644388007807477e-16,-4.038859542724857e-32,4.494340555388049e-19,-3.246245117728769e-33,-4.2163261148067953e-16,0.9999999999920073,8.710569061777271e-18,-3.3141713237913612e-18,9.632289033481666e-25,6.883899262001837e-17,1.3902895988240455e-29,4.538789393380184e-21,-2.742646635246029e-17,6.96457868139683e-16,3.06906009796527e-20,-1.9675341615093452e-16,-1.5645389972707958e-15,1.1678678419762734e-20,-6.494997291758412e-17,7.286985922349342e-21,3.6061538802098994e-19,-4.239558737881064e-18,1.8600889997714496e-16,-7.126042095423276e-16,1.17249315892987e-16,-2.213550852925368e-16,-2.4207343515798465e-38,-6.177968643114448e-16,-5.366466941188138e-17,9.464716769679436e-16,-1.7063370710333904e-16,6.045481870414513e-21,-1.8587625390805828e-17,-2.7651113202563754e-21,-2.995045274230188e-16,1.0242128949887903e-16,-2.4209321963003735e-22,9.261409011392527e-16,-4.7812139330172525e-24,1.1916101942685317e-16,-6.689692923783924e-18,-1.689471271556094e-23,-2.0159141658315148e-17,-1.3488677169866061e-19,-1.4689359450091573e-18
0.9999999999999507,0.0025,0.8091871390367914,44.5990575955365,300.00000000024664,1.1768085990313157,5.591071980969383e-11,4.947181192114613e-17,-1.2751817370467642e-21,1.5840318369823358e-17,-2.8694894234223055e-24,4.207590638739098e-16,3.3713673003959724e-19,1.311020727194376e-18,-1.864438771708137e-16,-3.9900314297636694e-32,4.471892932905491e-19,-3.727797785225618e-33,-4.39879147241264e-16,0.9999999999440882,1.8112392751488455e-16,2.2152249614559654e-18,1.015051638018909e-24,6.884114496376608e-17,7.819121205831688e-31,4.5408081486895554e-21,-2.742612120776788e-17,6.964544932616024e-16,8.04589611795599e-19,-8.746610314442748e-17,-1.6777656538884568e-15,1.1685180996983275e-20,-1.0531910737820793e-16,7.289194770695358e-21,3.611761245539727e-19,-4.2395203185088235e-18,1.8600889521225332e-16,-7.126042026469392e-16,1.1724951191253526e-16,-2.2132211089314706e-16,-2.387391755224345e-38,-6.175332077031942e-16,-5.3664349922124784e-17,9.46471679808046e-16,-1.7063370232080334e-16,6.0451207099111216e-21,-1.8586111885696246e-17,-2.762065988541365e-21,-2.995045230495657e-16,1.0242165115104092e-16,-2.395121376091113e-22,9.261421295168358e-16,-4.781203163875786e-24,2.4637236101458883e-15,2.4807345989947627e-17,-1.6856362206642256e-23,-2.015914005085857e-17,-1.348860604649125e-19,-1.468934037304137e-18
0.9999999999990303,0.003,0.7601281871754183,53.51886915182506,300.00000000430134,1.1768085990313157,3.797634862461389e-10,6.404578143950677e-17,-9.222583799658137e-22,3.1491303137657453e-16,-5.956715279733109e-25,1.3871225499868974e-14,3.4431223979673473e-19,1.3145527491896968e-18,-1.8644387283864647e-16,-3.905494840963816e-32,4.448434518387118e-19,-3.7011394864847025e-33,-4.176237291128841e-16,0.9999999996201705,3.65217008333435e-15,1.44558918366769e-16,2.2927839155070795e-24,6.889927184367653e-17,4.681717047373639e-28,4.610497746397449e-21,-2.7416689776850443e-17,6.964302014775184e-16,2.0177258125650243e-17,-3.7872301414854616e-17,-1.7237619647577257e-15,1.1874553776780756e-20,-1.515360541581388e-16,7.325554709181093e-21,3.782217886132651e-19,-4.2383545999290896e-18,1.8600888980594834e-16,-7.1260418080366745e-16,1.1725214246175365e-16,-2.2065349400860843e-16,-1.5161018787032285e-38,-6.122087863936338e-16,-5.3656890043380384e-17,9.46471825626878e-16,-1.7063361840290407e-16,6.044731293233076e-21,-1.8544306322278557e-17,-2.758108781579454e-21,-2.9950451751557193e-16,1.0243101222124267e-16,-1.7268018596684806e-22,9.261739121704075e-16,-4.780856598506375e-24,4.926444179170433e-14,6.717612650144266e-16,-1.5516437975127643e-23,-2.0159084152196408e-17,-1.3486353441720786e-19,-1.4688754954648375e-18
0.999999999982015,0.0035,0.7021494782210068,62.43868100847034,300.0000000708868,1.1768085990313157,2.4804692830594486e-09,1.3388208538976894e-16,2.8952094722754986e-21,5.983776261832366e-15,1.8108344821227685e-24,2.6862331815272614e-13,4.809843930325563e-19,1.3821384596681398e-18,-1.8644385330570528e-16,-3.703081313636187e-32,4.423626832040512e-19,-3.659006814588252e-33,-3.6498237558152995e-16,0.9999999975182283,7.039321937207446e-14,3.642473399506243e-15,3.249223608188827e-23,7.039771141887563e-17,1.3259329126359784e-26,6.428986396456071e-21,-2.717023589454735e-17,6.96260607708409e-16,4.841887035529011e-16,-1.5838838274006644e-17,-1.6102546874663307e-15,1.69147126785673e-20,-1.8568064223916844e-16,7.899650385594546e-21,8.72698775325244e-19,-4.20454038249693e-18,1.8600888125042918e-16,-7.12603983804846e-16,1.1728566884865166e-16,-2.0770536350933715e-16,3.3899924541788637e-37,-5.095128216833254e-16,-5.349071067156131e-17,9.46475522263757e-16,-1.7063201794922898e-16,6.0441925937912866e-21,-1.744188018364576e-17,-2.7338387407773236e-21,-2.995045022017305e-16,1.0266237842839673e-16,1.4791390765584893e-21,9.269594386636456e-16,-4.773651303091195e-24,9.415328143110255e-13,1.3362851426792669e-14,2.9149841507616524e-23,-2.015721578855566e-17,-1.342071651130634e-19,-1.467166617781632e-18
0.9999999996901335,0.004,0.6352512399593664,71.35849523487816,300.00000108595293,1.1768085990313157,1.5408147150892172e-08,4.448537750698742e-16,5.2650977764364666e-20,1.0726508251709795e-13,3.295332015815082e-23,4.8165499321818e-12,2.9346416566381106e-18,2.60109135944839e-18,-1.8644365303910395e-16,-2.995303555285806e-32,4.397949347498069e-19,-3.4789272015603516e-33,-1.9965248704095981e-16,0.9999999845683252,1.2799293971909579e-12,8.459998671395416e-14,7.1261408365438e-22,1.0677464738805527e-16,3.250437914518011e-25,5.0763210128784456e-20,-2.110518300528283e-17,6.95128479999465e-16,1.0959284458684514e-14,-6.331502800273593e-18,1.5747182324245222e-15,1.4300578943697585e-19,2.5460314016258784e-16,1.645141863602906e-20,1.4377282710337605e-17,-3.281047204426253e-18,1.8600885050790045e-16,-7.126017773665473e-16,1.17688862903128e-16,2.862494540496486e-17,2.178046960151755e-35,1.3573973880663664e-15,-5.0003317134447076e-17,9.465619684197055e-16,-1.7060301508355349e-16,6.0419378457834264e-21,9.934039959665242e-18,-2.2085704802980677e-21,-2.995043803490483e-16,1.0804816009961369e-16,3.993043578998786e-20,9.452450899258895e-16,-4.63473908036647e-24,1.697561360410781e-11,2.4799575153042966e-13,1.4305340117501085e-21,-2.009842185250558e-17,-1.1622408707372489e-19,-1.420208758141195e-18
0.9999999951323967,0.0045000000000000005,0.5594345056183946,80.27832527298443,300.0000151824508,1.1768085990313157,8.988257990676819e-08,1.7411635899842534e-15,6.710660573398924e-19,1.786486682815726e-12,4.20328881544167e-22,8.016183652512974e-11,4.379835416019461e-17,2.300880773605535e-17,-1.8644139283889363e-16,-2.2534594926810525e-33,4.386967280342462e-19,3.29028063236175e-33,1.367107616292044e-15,0.9999999097230458,2.1620438130212413e-11,1.821579273771152e-12,1.5041846810754593e-20,9.252969106808895e-16,7.362370730031522e-24,1.0522490278318e-18,1.1722993908944026e-16,6.881574274046321e-16,2.3023824772399294e-13,-2.3865599621535664e-18,7.094831385204404e-14,3.0662366335131954e-18,1.1912586854859436e-14,1.3477676236187874e-19,3.5609717967164584e-16,2.0087014136570913e-17,1.8600863442710583e-16,-7.125778820423037e-16,1.2219837338889398e-16,4.031158257949695e-15,1.4304838704436796e-33,3.284970886436433e-14,1.7865757628725984e-17,9.484333367034435e-16,-1.7011496268548714e-16,6.017203420555148e-21,6.399806663275134e-16,9.874240286881745e-21,-2.995030274686671e-16,2.2426738812315414e-16,8.696667191636219e-19,1.3398295764402782e-15,-2.1632397476268674e-24,2.843541246684162e-10,4.272914242109965e-12,4.215158306014169e-20,-1.8384873423638937e-17,3.402346815644309e-19,-2.2470607731403114e-19
