z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.008625,-0.8245042177395455,302.74732336465684,1917.521005338537,0.16842500438654892,0.0263269622601166,0.0010099974186331283,3.107234076238583e-05,0.008666819274057883,0.00048384461691087995,0.16556807551351185,5.459396584634015e-06,2.563063265934618e-07,7.148183333270523e-07,2.4348229640678654e-06,5.5230872002756615e-05,3.445780068474523e-06,0.003212438176869117,0.012149197577993518,0.04698339013752013,0.05735158902732357,7.5594573050423676e-06,0.00027594740842610724,3.5516854369871465e-06,4.2261499692061503e-07,1.8545184293595724e-05,1.8315171158632317e-06,0.003823905511521553,2.8210216748269072e-05,0.00138138261811383,2.160736501822379e-05,0.00014963586894951611,2.965873951154377e-05,0.000138063026414943,1.0920061922908152e-05,1.343466330660638e-07,1.455173390408768e-07,5.907448841042218e-07,3.7843657814567058e-06,1.519790604390397e-09,5.429653604467438e-05,6.456200937300303e-09,6.742722955571379e-08,5.543256358280397e-08,2.3330348657463532e-08,3.880451754634713e-05,6.5898942563807645e-09,2.5477215429529403e-09,2.4765419468637646e-06,4.556797903240418e-08,7.87614319925558e-06,1.0420777902094547e-07,0.6637302921813436,0.008415350801566709,2.3553994776198442e-08,3.1337600958007277e-07,2.3937435310817534e-07,3.1893040958206947e-06
0.0086328125,-0.830143572381577,301.95356903016165,1921.3009528622467,0.1682388078663272,0.025976602988344855,0.0011070437357597242,3.7231569290676784e-05,0.008872565457944537,0.0005502512711624666,0.1657637577549771,5.8647518697612835e-06,2.680272943929995e-07,8.969456784455881e-07,2.887861475761096e-06,5.904710361449628e-05,3.739447378552289e-06,0.003109429564037733,0.010942772188204235,0.04684091374826295,0.05748298498353443,8.416369811771389e-06,0.00027939421131361426,3.835857583773782e-06,4.3962393401404136e-07,1.809471911936692e-05,1.983062309520108e-06,0.0036388981689074546,2.8417447247378207e-05,0.0012653386352278902,1.99716952759911e-05,0.00012985708047236506,3.121912636900482e-05,0.00013450086700208435,1.0834036114205108e-05,1.6034196693938027e-07,1.5874484939613795e-07,6.137809545458976e-07,3.6446024395435367e-06,1.6736466374830923e-09,5.489129407960599e-05,6.450256255039691e-09,6.850343645811758e-08,5.8094186682630017e-08,2.60347253215529e-08,3.846148410411781e-05,7.520501236960317e-09,2.962337685209886e-09,2.425044707062028e-06,4.67137812208961e-08,7.756530915657925e-06,1.1427098274394117e-07,0.6651257122594578,0.008434673634979264,2.1664771277447014e-08,2.607953417320421e-07,2.4992172334119134e-07,3.179376336838692e-06
0.008640625,-0.8356490221118023,301.1544155172852,1924.7903371638852,0.16807856968859633,0.025599976920884317,0.0012111766756951995,4.47878253283579e-05,0.009098972303766734,0.0006252983103040091,0.16593671292503073,6.290664026582176e-06,2.78995477597114e-07,1.1116594903463498e-06,3.3923134802304043e-06,6.26984675746878e-05,4.03083503268032e-06,0.002991267163380592,0.009811827821081896,0.04666826784062893,0.057613290208193814,9.342222407435057e-06,0.0002821816903662487,4.115271217685685e-06,4.548223464593909e-07,1.7584620864432565e-05,2.1338858666255256e-06,0.0034458813534088348,2.8404777620781706e-05,0.0011515819236791816,1.824435003221215e-05,0.00011163028459749807,3.278585765098272e-05,0.0001306754682080514,1.0706565152342307e-05,1.8980232718743782e-07,1.7251944654435373e-07,6.350389082300856e-07,3.4989704448245885e-06,1.8392319031049821e-09,5.551642045645725e-05,6.458976315901475e-09,6.967459655337023e-08,6.074393569127874e-08,2.895473873027257e-08,3.806175706691831e-05,8.471832390822051e-09,3.414381840028746e-09,2.3701827754822617e-06,4.784841863290115e-08,7.625204983480276e-06,1.250468990404024e-07,0.6665089794516492,0.008453845945075103,1.95980739349353e-08,2.139976412544297e-07,2.599858367353593e-07,3.154649508100188e-06
0.008648437500000002,-0.8410054183911176,300.34986868345317,1927.9583770966094,0.16794686913128906,0.025196495141685663,0.001322348221756945,5.407878873936952e-05,0.00934841326081923,0.0007098667706712939,0.16608499633692128,6.734105601280851e-06,2.889468425868695e-07,1.3594838351671456e-06,3.942827208356024e-06,6.607742295748049e-05,4.312776979505382e-06,0.0028585950289709634,0.00875646625806389,0.04646224838726962,0.05774224832330852,1.0331069369895807e-05,0.0002841604208465337,4.382707165341153e-06,4.676529534019409e-07,1.701347436087699e-05,2.280332775794377e-06,0.0032456368541089417,2.8153186014876594e-05,0.00104084811054646,1.645955441142108e-05,9.499893099007323e-05,3.4337519945478186e-05,0.00012657669558606684,1.0533822716534553e-05,2.2264938586678172e-07,1.8670728430964894e-07,6.540731425936693e-07,3.3479678318737795e-06,2.0164665173633965e-09,5.617292915661718e-05,6.482439296582876e-09,7.095085862720472e-08,6.336704697468692e-08,3.207291183948758e-08,3.759835299696072e-05,9.407632539657235e-09,3.897838151547951e-09,2.311816865743472e-06,4.895686959696732e-08,7.481634598219063e-06,1.365147360192416e-07,0.6678805514589613,0.008472873072241373,1.7417336862952125e-08,1.729995204273013e-07,2.69356366404e-07,3.1134840890295213e-06
0.00865625,-0.8461965448902908,299.5399263552878,1930.772115481626,0.1678464644764753,0.024765746306956618,0.0014403848350256516,6.551722665827894e-05,0.009623491198231821,0.0008048479804632483,0.16620651380202942,7.190982112524065e-06,2.976248966633444e-07,1.6387172204831148e-06,4.529917549073415e-06,6.906799915162505e-05,4.577100800984483e-06,0.0027124319866355003,0.0077763878073912164,0.04621942871035826,0.057869502919323836,1.1372710105500772e-05,0.00028516967047805024,4.630061677139304e-06,4.775462400845285e-07,1.638097979827533e-05,2.4181188825485075e-06,0.003039170917438587,2.764964946465833e-05,0.0009338658568644595,1.4653935508444823e-05,7.998371477384018e-05,3.584635969227343e-05,0.00012219561283940934,1.0312418242553862e-05,2.5859885893280974e-07,2.0114043428161794e-07,6.704322233633853e-07,3.19219990501682e-06,2.2050429363957796e-09,5.6861485383039456e-05,6.5208789773501095e-09,7.234319556378641e-08,6.59483242386297e-08,3.535922191740954e-08,3.706420326458658e-05,1.0283978126951047e-08,4.40360765924761e-09,2.249809274292066e-06,5.0021377914665735e-08,7.325371229447278e-06,1.4863307947804615e-07,0.6692408533560225,0.008491759963859613,1.5191557307221936e-08,1.37676059576226e-07,2.777933034505984e-07,3.0543931067501876e-06
0.0086640625,-0.8512052030422248,298.7245778424889,1933.1966091112397,0.16778028126535655,0.02430752987134304,0.001564971497823628,7.960282857347936e-05,0.009927043129958658,0.0009111196850150254,0.16629902053073153,7.656064980164633e-06,3.0479632739830114e-07,1.9448165641394423e-06,5.139499463878929e-06,7.155008257798269e-05,4.814849392526436e-06,0.0025541812346433187,0.0068708651136969185,0.045936194508936226,0.05799457794087022,1.2451930340685307e-05,0.0002850408469606475,4.84858414790607e-06,4.839483528074958e-07,1.5688148663421986e-05,2.542421597091746e-06,0.0028277269072768175,2.6888550837854812e-05,0.0008313403368863199,1.2864815373723332e-05,6.658092039872824e-05,3.727728106865106e-05,0.00011752535739992611,1.0039621711380653e-05,2.9712033948068094e-07,2.156166160096592e-07,6.836721354444613e-07,3.0323787725217474e-06,2.4043942466324504e-09,5.758227368136624e-05,6.574717765724947e-09,7.386335294527859e-08,6.847183647701652e-08,3.8769126659724987e-08,3.645246107774161e-05,1.1051623950837129e-08,4.9193486650216e-09,2.1840300179105144e-06,5.10213807650974e-08,7.15607532673111e-06,1.6133561817825348e-07,0.6705902688462905,0.008510511056366164,1.299046004566173e-08,1.077709856062385e-07,2.8502646465032573e-07,2.9761481522829212e-06
0.008671875,-0.8560133511263277,297.90380350733676,1935.1952367467259,0.16775139259508404,0.023821890762521808,0.0016956379892941746,9.693242870900022e-05,0.01026213904844156,0.0010295142042982548,0.16636012461813462,8.122983878178242e-06,3.1026822169358117e-07,2.26991401906396e-06,5.7527584761090055e-06,7.34052060875771e-05,5.016619287375078e-06,0.0023856237732990306,0.006038726214575083,0.04560879840259662,0.05811685703301856,1.3547874378439803e-05,0.0002836026486079074,5.0292357105421555e-06,4.86354793739094e-07,1.4937479664109667e-05,2.6480438875617264e-06,0.0026127895505540957,2.587294747089095e-05,0.0007339349022827145,1.1128350416024455e-05,5.476178251542015e-05,3.858721297732145e-05,0.00011256231372714558,9.713621530983108e-06,3.374097527965006e-07,2.2990068061132503e-07,6.933717009163859e-07,2.869319457081316e-06,2.6136664026509354e-09,5.833484586295692e-05,6.644600061867616e-09,7.552375217403672e-08,7.092041284893043e-08,4.2242228829291473e-08,3.575687793072209e-05,1.1659748128960502e-08,5.42956597079591e-09,2.114365450352998e-06,5.193359970155595e-08,6.973544865718601e-06,1.7452677647244548e-07,0.6719291317107763,0.008529130158983668,1.087946905403953e-08,8.291469797565741e-08,2.9075760423548133e-07,2.877905041188155e-06
0.008679687500000002,-0.8606023096925894,297.0775744248256,1936.7301537068565,0.1677629893108724,0.023309154860995874,0.0018317485576917647,0.00011820667666191292,0.010632073055611094,0.0011607780006543142,0.16638729662990426,8.584297003307091e-06,3.1390543368250933e-07,2.6026038071966694e-06,6.3464973933249035e-06,7.45236070646791e-05,5.173015871581414e-06,0.0022088931133600826,0.005278348230282744,0.04523343774917121,0.058235562712162146,1.4633678511353965e-05,0.0002806881687881592,5.163160157721475e-06,4.8434768117128e-07,1.4133099017056129e-05,2.7296587611482423e-06,0.002396077826268467,2.4615489668669735e-05,0.0006422514425150126,9.477673940516535e-06,4.447298378101493e-05,3.972511318178662e-05,0.00010730758336957387,9.333802005604989e-06,3.7838287861535174e-07,2.4372817488092233e-07,6.991497691586228e-07,2.7039322058230262e-06,2.8316968711325368e-09,5.9117953388165015e-05,6.731422842517792e-09,7.733733808487614e-08,7.327492849122429e-08,4.5701979544116586e-08,3.4972234418960266e-05,1.2060888555762835e-08,5.916021065486632e-09,2.0407297347656613e-06,5.273233795598938e-08,6.777744860135737e-06,1.880775198358811e-07,0.6732577180201698,0.008547620346672972,8.915068769120292e-09,6.264854636813906e-08,2.9466646621938113e-07,2.7593427959300425e-06
0.0086875,-0.8649530468355114,296.2458521775966,1937.7629230721252,0.1678183377232028,0.022769964264675716,0.0019724963203324253,0.00014423057645444713,0.011040344870879619,0.0013055225952495343,0.1663778871103181,9.031656496246463e-06,3.15646378887837e-07,2.9281383069027468e-06,6.894068028592122e-06,7.481217017872834e-05,5.275214818225953e-06,0.002026429463180722,0.0045876625658853604,0.04480635897157947,0.05834973658168845,1.5676521207537355e-05,0.00027614412312777206,5.242249901060731e-06,4.776336364122267e-07,1.3280848101466581e-05,2.7821352949987814e-06,0.0021795234738962053,2.3138799471458606e-05,0.0005568102322668205,7.941207615015173e-06,3.5638322970645494e-05,4.063293100293122e-05,0.00010176870030644057,8.901020457571933e-06,4.186979613657304e-07,2.568112354259304e-07,7.006835595971705e-07,2.537210733552519e-06,3.0570025224771265e-09,5.992937268842229e-05,6.836359452472737e-09,7.93173621028624e-08,7.551341503906552e-08,4.905682749289178e-08,3.4094799625279926e-05,1.221656200957782e-08,6.358508743681147e-09,1.9630793444862345e-06,5.339002494511582e-08,6.5688366009543625e-06,2.0182177987867824e-07,0.6745762398333682,0.00856598387192981,7.1411248328572295e-09,4.645312370532199e-08,2.964224866277341e-07,2.6208046676966156e-06
0.0086953125,-0.8690465555780248,295.4085888392403,1938.2553503285828,0.16792072255828386,0.022205310813881433,0.0021169038176822312,0.00017590486737756108,0.011490629835022253,0.0014641677163185918,0.16632915392489997,9.456082554866288e-06,3.1551542353339335e-07,3.22914282245343e-06,7.366937394162102e-06,7.420268400036682e-05,5.315604173806576e-06,0.0018409126813931072,0.0039641719490647815,0.044323990372723915,0.05845822217574608,1.6638258875616834e-05,0.00026984218485657466,5.259774950590519e-06,4.660786050671821e-07,1.2388300772739973e-05,2.8009355513629596e-06,0.0019652324704444095,2.1475153622790114e-05,0.0004780303735361219,6.54129834997244e-06,2.8161493559164188e-05,4.124784720987587e-05,9.596147379010788e-05,8.41785668758444e-06,4.568131478697894e-07,2.688469380390137e-07,6.977272842127099e-07,2.3702162915379766e-06,3.2877798436335535e-09,6.0765736168443295e-05,6.960871990228135e-09,8.147709469937089e-08,7.761008406397002e-08,5.220314651577646e-08,3.312278317978719e-05,1.2102760337369938e-08,6.736005918560839e-09,1.8814304290080314e-06,5.387803815136987e-08,6.347205002965982e-06,2.1555414877495818e-07,0.6758848412114022,0.008584222106530625,5.5866076560697244e-09,3.377798379528892e-08,2.9570366057287223e-07,2.4634241515996113e-06
0.008703125,-0.872864331348733,294.565727207549,1938.1705379904497,0.16807337341257786,0.02161656573136675,0.0022638311119459937,0.00021420518287293603,0.01198673579007427,0.0016368788947867172,0.16623830111832225,9.848352931454892e-06,3.1363016762743924e-07,3.486890087579828e-06,7.736847057946295e-06,7.265964905159276e-05,5.288463607451025e-06,0.0016551747565140156,0.003404979068544965,0.043783103208705855,0.05855965233423411,1.7476803770410113e-05,0.0002616920956331606,5.211025315356741e-06,4.4973543472041905e-07,1.146469310108236e-05,2.7825559546155096e-06,0.0017554278161978638,1.9665372010872084e-05,0.000406212239335834,5.293308660671337e-06,2.1929821325809497e-05,4.150601856093343e-05,8.991176520725032e-05,7.88880051067465e-06,4.910801259654227e-07,2.7952805302154507e-07,6.901299140948731e-07,2.2040576634258463e-06,3.5219204925607784e-09,6.162238578296729e-05,7.1067075852604734e-09,8.382946557954031e-08,7.953441666676045e-08,5.503010046051282e-08,3.20567365826597e-05,1.1714327794247705e-08,7.028146001759096e-09,1.795878393449159e-06,5.41678118716048e-08,6.113482060891357e-06,2.2902968325108674e-07,0.6771835973809586,0.008602335524503658,4.264949916178614e-09,2.407017809693907e-08,2.922232178418969e-07,2.289213744822565e-06
0.008710937500000002,-0.8763889492353798,293.7172013535399,1937.4741571688337,0.16827937420626293,0.021005502548637117,0.002411992580860046,0.0002601465359302578,0.012532545771579336,0.0018235033562105313,0.16610253031924996,1.019950405295704e-05,3.102023073864938e-07,3.6830713315777995e-06,7.97840906916123e-06,7.018671732830854e-05,5.190618250478069e-06,0.001472094458519831,0.0029068260660981265,0.043180997495524426,0.05865244321993854,1.814834812201963e-05,0.0002516557561328567,5.093900104426815e-06,4.2886001821693065e-07,1.0520750711911932e-05,2.724969004073744e-06,0.0015523736893456774,1.775689787907239e-05,0.00034152353480597055,4.205243189968369e-06,1.681872816773895e-05,4.134784952404341e-05,8.365693370167415e-05,7.320338652151823e-06,5.198691713809657e-07,2.8855593266297417e-07,6.77850716175435e-07,2.039867448638312e-06,3.757044718695593e-09,6.249326931634029e-05,7.275874465109552e-09,8.63866368121544e-08,8.125053699676046e-08,5.742633275585424e-08,3.089985744726863e-05,1.1067234727389966e-08,7.216911604542918e-09,1.706618411544574e-06,5.42322113327853e-08,5.868564087068649e-06,2.419667707276017e-07,0.6784725177289729,0.008620323735701575,3.175014882274259e-09,1.6799323778200113e-08,2.857631037668217e-07,2.101091549961286e-06
0.00871875,-0.8796047278745116,292.8629375495802,1936.1359032516314,0.16854155712157975,0.020374309858231687,0.002559983051169826,0.00031473212431241504,0.013131946354450719,0.0020235097798481636,0.1659191046107409,1.0501425897166636e-05,3.055313786195706e-07,3.8018764737941125e-06,8.071859630742541e-06,6.683076921038143e-05,5.021987737738801e-06,0.0012944790410395826,0.002466143705322019,0.04251570470402955,0.058734797104322,1.8610433908462898e-05,0.0002397609308741279,4.909364261315981e-06,4.039124273053974e-07,9.568404141873068e-06,2.628005301969366e-06,0.0013582834581208159,1.580116378024103e-05,0.0002839906282091448,3.277936560689702e-06,1.2696626241617332e-05,4.072449443209473e-05,7.72466374349602e-05,6.7209028838658115e-06,5.417137906563188e-07,2.956549894199565e-07,6.609710235574126e-07,1.878775293528724e-06,3.990554094796622e-09,6.33709008211803e-05,7.470595076379422e-09,8.915952267257211e-08,8.271713294525758e-08,5.928802699472263e-08,2.965815353276671e-05,1.0198032625169573e-08,7.288378233886709e-09,1.6139648881527285e-06,5.4047111085779423e-08,5.613620194927731e-06,2.5405396010060114e-07,0.6797515529600666,0.008638185574834418,2.3034091727326625e-09,1.1477501082779911e-08,2.762109865307106e-07,1.9028229804696954e-06
0.0087265625,-0.8824984500073823,292.0028556276664,1934.131064347144,0.1688623852205052,0.01972559002763815,0.002706313118933895,0.00037888774697151926,0.013788742755764359,0.0022359389603818615,0.16568542325143099,1.0747515661048554e-05,2.9999145251857025e-07,3.83208077054889e-06,8.005590145244525e-06,6.268269847297036e-05,4.785941671103626e-06,0.001124940256721558,0.002079108705832503,0.04178619452732772,0.058804715794338255,1.882570924943385e-05,0.0002261126347355863,4.661691429914903e-06,3.7554078448718124e-07,8.620391383169306e-06,2.4936070937657626e-06,0.0011752169430829208,1.3850453262956756e-05,0.00023349659697303934,2.5057651835089756e-06,9.429908640218548e-06,3.960490178158158e-05,7.074267685288763e-05,6.100649382140547e-06,5.554568409844714e-07,3.00587930835911e-07,6.397006788711238e-07,1.7218790527136992e-06,4.2197032850138295e-09,6.424640511026994e-05,7.693235579230844e-09,9.215727943310574e-08,8.388819019549619e-08,6.05275341032758e-08,2.8340433446655917e-05,9.160288066766919e-09,7.23429457077418e-09,1.5183672346017609e-06,5.3593072871617746e-08,5.350089507196855e-06,2.649613657758508e-07,0.6810206062088414,0.008655919243744222,1.6276912591143882e-09,7.673025483352696e-09,2.6359511829210405e-07,1.6988634635213247e-06
0.008734375,-0.885060090879191,291.13687079453103,1931.4420888920347,0.1692438310802155,0.01906234005242609,0.0028494524609438622,0.0004533860338921573,0.014506563351008903,0.0024593731739965628,0.1653991038439355,1.0933336913658275e-05,2.9401166942783707e-07,3.7687658998940855e-06,7.778027765424031e-06,5.7874228003973424e-05,4.489376941905091e-06,0.0009657741030514778,0.0017417074791941612,0.040992568049973935,0.05886002599519202,1.876601752114312e-05,0.00021089988641435128,4.358423758837867e-06,3.4454760411570945e-07,7.689759136118786e-06,2.3258884968643525e-06,0.00100497521886975,1.1954570414067374e-05,0.0001897869452195715,1.877786625528334e-06,6.887695262104081e-06,3.798234132010062e-05,6.421763335474556e-05,5.471056301283508e-06,5.603762868481192e-07,3.0317063461998757e-07,6.143777687203879e-07,1.5702151753639287e-06,4.441688305761452e-09,6.51096610343176e-05,7.946213533362521e-09,9.538679724906892e-08,8.471474430421559e-08,6.108148712971929e-08,2.695810711083123e-05,8.018441804514609e-09,7.0532650703632036e-09,1.4204189028086979e-06,5.285697763876627e-08,5.079664915599269e-06,2.743566758512926e-07,0.6822795472439588,0.008673522496009714,1.11994033846123e-09,5.017923593999257e-09,2.481097032256784e-07,1.494103237002383e-06
0.008742187500000002,-0.8872834883707791,290.26489589329293,1928.0600014209879,0.169687261818065,0.018387911425807705,0.0029878787888650976,0.0005387676758437833,0.015288757942345736,0.002691931676016001,0.1650580667917114,1.1057214437094381e-05,2.8805223344801006e-07,3.614313494166071e-06,7.398474161324312e-06,5.25705358523542e-05,4.142455474439366e-06,0.0008188551035709697,0.0014498043010950055,0.04013621603495061,0.05889841699810495,1.841627549464067e-05,0.0001943955346766742,4.01000912636953e-06,3.11840757146705e-07,6.789289212920675e-06,2.1309581565015628e-06,0.000849003447040882,1.0157691952489574e-05,0.0001524832000475572,1.3791635950468035e-06,4.9460182993083235e-06,3.587913416486812e-05,5.775219895958343e-05,4.84435175364048e-06,5.562692361086589e-07,3.0328532781703004e-07,5.854606930583108e-07,1.4247298692954713e-06,4.653746213624664e-09,6.59495493967762e-05,8.23188815319772e-09,9.88522327927479e-08,8.514771892771436e-08,6.091721812091696e-08,2.552479956209432e-05,6.840145464112097e-09,6.751320589020139e-09,1.3208566494612326e-06,5.183343846047413e-08,4.804261988583613e-06,2.8192497486194704e-07,0.6835282282748653,0.008690992844548266,7.501696728846178e-10,3.209641609394513e-09,2.3012338792956276e-07,1.2935347788080562e-06
0.00875,-0.8891668777797967,289.386844054167,1923.9854939139932,0.17019334304416858,0.017705947389101286,0.003120129053325231,0.0006352691326820661,0.016138295668682988,0.0029312979417251356,0.16466061553772549,1.1120684697229771e-05,2.8257804245007765e-07,3.3784143118121e-06,6.886645972840015e-06,4.695909593472535e-05,3.757984538939732e-06,0.0006855559664588388,0.0011992117695053515,0.03921991996457211,0.05891748991202945,1.777747381097879e-05,0.0001769474625903391,3.6291216289549354e-06,2.783736740438771e-07,5.930891723490772e-06,1.9164967210239766e-06,0.0007083130032420317,8.49577775700446e-06,0.00012110367742240541,9.927033729818844e-07,3.4911905376613167e-06,3.334836414003826e-05,5.1431296455380964e-05,4.232814167051128e-06,5.434782900421867e-07,3.008906444091096e-07,5.535122877103965e-07,1.2862527474862751e-06,4.853258859952291e-09,6.675429948142118e-05,8.552439709264845e-09,1.0255462349573989e-07,8.514171712630745e-08,6.003642045116339e-08,2.4055803373963585e-05,5.688498294545373e-09,6.3417287979499365e-09,1.2205476386031718e-06,5.05258152885968e-08,4.525972839149041e-06,2.8739067293932024e-07,0.6847664994585344,0.00870832776716321,4.891789607427056e-10,2.008038565978267e-09,2.101656681238417e-07,1.1018823895306125e-06
0.0087578125,-0.8907132142951071,288.50263162493036,1919.2295249262977,0.17076197477651017,0.017020298168037136,0.0032448488251643594,0.0007427671078540589,0.01705766954401673,0.003174780998387477,0.16420550551161922,1.1128722765135221e-05,2.780324159220042e-07,3.0770232868575043e-06,6.270879945432425e-06,4.123582297482012e-05,3.3504809078809107e-06,0.0005667017169804014,0.0009857612168971358,0.038247876022535356,0.05891481636472279,1.686814184594281e-05,0.00015896068847854364,3.2297249955449597e-06,2.4508136605150056e-07,5.125018758132449e-06,1.6911278954527013e-06,0.000583432959868482,6.994845990799047e-06,9.508978360834984e-05,7.003425669725122e-07,2.4221866354276506e-06,3.0471752192329965e-05,4.533931750773474e-05,3.648015041644876e-06,5.228538546936046e-07,2.9602724109134036e-07,5.191765808340897e-07,1.1554746578807123e-06,5.037851859717338e-09,6.751191494737936e-05,8.909746156811579e-09,1.0649162078771516e-07,8.465940322769238e-08,5.847537588039244e-08,2.256741438457082e-05,4.61560794118727e-09,5.844003797703204e-09,1.120463292633747e-06,4.894667567817458e-08,4.247006343059155e-06,2.9053904872831757e-07,0.6859942221639861,0.00872552488415044,3.1060652038585616e-10,1.2290124193910967e-09,1.8889023556823104e-07,9.232461110537457e-07
0.008765625,-0.8919302206134823,287.61218122385964,1913.8132961646445,0.17139227058313147,0.016334917539414445,0.003360835683827008,0.0008607488674799365,0.018048814935208067,0.0034194088699214145,0.1636919951888788,1.108968250667999e-05,2.748133676370458e-07,2.730415361418688e-06,5.585225085091347e-06,3.5590192594631666e-05,2.935022563213248e-06,0.0004625638139803366,0.0008053705876619029,0.03722562884465098,0.05888800338470544,1.572379995981951e-05,0.00014087153205831785,2.8259888030725487e-06,2.1281979129576313e-07,4.380157630260185e-06,1.4636663269089554e-06,0.0004743977094542854,5.670287208931497e-06,7.383547634050197e-05,4.844317144075482e-07,1.6519726857105274e-06,2.735358140008745e-05,3.955500311815241e-05,3.100092840301968e-06,4.956577856825952e-07,2.8881799086500733e-07,4.831496892790941e-07,1.0329312051116117e-06,5.2054797313474585e-09,6.821064764286477e-05,9.305265736561163e-09,1.1065737020737414e-07,8.367591249154158e-08,5.63016259474747e-08,2.1076209153967098e-05,3.65852354480666e-09,5.2822061484078396e-09,1.0216406412128717e-06,4.711759918633147e-08,3.96961782999295e-06,2.912345194680788e-07,0.6872112784544671,0.008742582087103105,1.921199345194786e-10,7.361688327374182e-10,1.67019521335466e-07,7.608136389800951e-07
0.008773437500000002,-0.8928301258112021,286.7154247234331,1907.7675448647797,0.17208258704968477,0.01565374684673365,0.0034670730271051512,0.0009883142300820744,0.019113048627718624,0.003662047526532025,0.16311987423342453,1.101491907602751e-05,2.7325455228146977e-07,2.3606956048301828e-06,4.865875669223773e-06,3.0191308751108077e-05,2.526040371679073e-06,0.0003728947908567053,0.0006541072182309488,0.036159912052454925,0.05883476026779448,1.439426402063802e-05,0.00012311671265704486,2.431200197593108e-06,1.823156814490993e-07,3.7024586439555295e-06,1.242354823148346e-06,0.0003807726459972132,4.527225444468916e-06,5.6717122944006056e-05,3.2871941104479034e-07,1.1078280587692162e-06,2.4111400683626584e-05,3.41466001759484e-05,2.597149656200295e-06,4.634245931970785e-07,2.794623374793295e-07,4.461471774169343e-07,9.189930887363815e-07,5.354489507840483e-09,6.883947927147918e-05,9.739934180516161e-09,1.1504255169269434e-07,8.218261771784225e-08,5.360758345830503e-08,1.9598328270049962e-05,2.837962450760752e-09,4.682752166598569e-09,9.251339743516547e-07,4.5068301053185374e-08,3.6960329450768312e-06,2.8943293500476136e-07,0.6884175760183531,0.008759497608061355,1.158332875485772e-10,4.31805612431565e-10,1.4527928643869514e-07,6.166825216188688e-07
0.00878125,-0.893429100462701,285.8123059608003,1901.1311796392824,0.17283060461331676,0.01498059481004587,0.003562751908114362,0.0011242103437828811,0.020251033453483,0.003899534774211869,0.16248946613747048,1.091810778659485e-05,2.7361243501256946e-07,1.989228886785023e-06,4.147533964486358e-06,2.5176790965236448e-05,2.1362210599615986e-06,0.00029699854713704545,0.0005282430450201015,0.03505840468674144,0.058752962823754154,1.2939096031043461e-05,0.00010610150262532193,2.056818562942264e-06,1.541321820227869e-07,3.0955381602574707e-06,1.034207371496053e-06,0.00030171435958584257,3.5617721421862573e-06,4.312105576137838e-05,2.1899152093664902e-07,7.307990954197643e-07,2.0864965757058165e-05,2.916791246170053e-05,2.1448466877020762e-06,4.2780354172255514e-07,2.682251054959418e-07,4.088707336535355e-07,8.138638407446645e-07,5.4836578379494846e-09,6.938856788990538e-05,1.0214084455143023e-08,1.196345759998597e-07,8.018961190492796e-08,5.05020945244677e-08,1.814882639825092e-05,2.1595839790404275e-09,4.0720427242764634e-09,8.319614257360146e-07,4.2835139834534864e-08,3.4283714518959092e-06,2.851859838534953e-07,0.6896130487153208,0.008776270030494603,6.813459056105363e-11,2.482133530414793e-10,1.243344970984908e-07,4.918133724712376e-07
0.0087890625,-0.8937464345740065,284.90278298570945,1893.9493794289542,0.17363345395872648,0.014319022614861305,0.003647280063407075,0.001266895268035903,0.021462770979743074,0.004128816149888462,0.16180160564355467,1.0814323042469079e-05,2.7606046831764186e-07,1.6344454968130886e-06,3.4602870595206295e-06,2.0645845707548486e-05,1.7756736314870308e-06,0.000233826737331864,0.00042430007983372607,0.033929424267680953,0.05864071059446968,1.1421891289847805e-05,9.017145780615624e-05,1.7117940617202675e-06,1.286529357412281e-07,2.560475461128231e-06,8.445508852732607e-07,0.00023605697837272006,2.7628987941156216e-06,3.2466622261086114e-05,1.4337568669814086e-07,4.74491942478432e-07,1.7725264363863524e-05,2.4655722150857275e-05,1.7462429803928727e-06,3.9040658513088434e-07,2.554207901559715e-07,3.719771402060718e-07,7.17584914692863e-07,5.592200142511397e-09,6.984961985016183e-05,1.0727395845679553e-08,1.244179161238977e-07,7.772644299550156e-08,4.710124292195518e-08,1.6741138656715654e-05,1.6170618072768637e-09,3.4742513811359403e-09,7.430522342493868e-07,4.045915637021534e-08,3.1685770444011436e-06,2.786370398826007e-07,0.6907976537367092,0.008792898254746955,3.9141653906470086e-11,1.3995992658899625e-10,1.0473709739098145e-07,3.861092167895574e-07
