mixF,x (m),u (m/s),strain (1/s),T (K),density (kg/m^3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.0,0.0,0.843961049070935,7.744328301880336e-21,300.0,1.1768085990313057,8.221299339401493e-16,4.370122057586272e-40,1.600070585949953e-23,0.2319574646959925,2.9416378729696917e-23,2.834878844508124e-22,1.0587663608625333e-26,1.2718924462169458e-26,-2.0603893296525368e-50,5.498965721143537e-73,1.681031986618142e-50,1.7387396557360246e-57,4.6259893319299075e-37,6.822902602222764e-33,5.834301887232651e-25,1.4006805027632964e-26,2.9936713513292506e-59,1.453178450238829e-37,1.050056288654461e-60,2.652590667356961e-54,3.182914162875259e-38,1.4533689106556544e-73,1.1714576322724578e-40,4.0235755614639614e-66,1.6397905912626025e-41,-1.7694808730956185e-51,-7.184050435462974e-42,4.6804300672992605e-63,3.723962651939299e-41,6.751445757417839e-44,2.7541620304624318e-36,4.0516259634552694e-48,1.1875656709043636e-29,5.067070582045018e-32,1.523621209311541e-48,1.0107366964618297e-26,2.0001152767145052e-28,1.1023334888512165e-31,7.121037357364392e-31,5.813945838102215e-62,6.466995836484657e-33,2.411270377302858e-36,3.018389263055954e-72,6.131543648098452e-36,1.4046143609380317e-35,2.4987037113954024e-33,1.9445242036444666e-36,0.754252975338848,0.013789559965158677,1.4957119350549388e-56,1.3313092033213588e-57,1.4324682640300555e-62,4.219916033310886e-46
1.0,0.0005,0.8398309316628655,8.26023482164859,299.99999999999966,1.1768085990313057,8.203352685604063e-14,-4.215566754009501e-18,-2.198319802799584e-21,3.475738765711556e-22,2.792270548264415e-16,1.6057570857884237e-17,1.917652161263965e-18,2.1939685004306206e-18,-3.770178943447408e-16,1.5311407481272934e-16,1.792510445282038e-15,-7.884822691658523e-16,-6.786281532587067e-17,0.9999999999999177,-3.958414050946332e-19,-2.6388848525370156e-18,-2.3244968977812274e-23,1.8047812601743524e-16,-7.581027564695186e-28,-1.0353177588602896e-20,6.203287366711823e-16,-2.382933089301815e-16,-8.584813137674232e-22,1.543948000737976e-16,1.7399297467841826e-17,-2.774301548924125e-19,-5.357390288083637e-18,1.6403915532263493e-19,-6.18618581060595e-19,3.141289232013281e-18,-1.9829908906858148e-16,7.734581759246293e-16,9.35616523284184e-16,-1.314334653944404e-15,-1.5869041342359257e-41,6.463200070383754e-17,8.54253262778494e-18,9.05260787107246e-22,-9.36313988597405e-16,1.0408128161574544e-20,-4.806734967969895e-17,-3.449318577610133e-20,6.602887994619321e-16,-1.4136206432575979e-16,6.577136675268279e-20,-1.2809226698663662e-15,1.4365276477896675e-23,7.086775712506319e-20,-9.206008668543607e-18,-3.483899487825023e-24,2.877509117192717e-17,-1.3073466084906263e-19,1.9830701617368186e-16
1.0,0.001,0.8274405794486563,16.520469643303684,299.99999999999926,1.1768085990313057,5.513165741746538e-13,5.33793706328508e-18,-2.0552907588085953e-21,1.081701457868555e-20,2.5146293253004597e-18,3.165103161825033e-16,1.9176524162396422e-18,2.193968617778191e-18,-3.770178928139668e-16,1.1438675422627484e-22,1.7834808438805174e-15,-8.269387568462035e-22,-1.3127023086628025e-15,0.9999999999994488,-2.7303605961954743e-19,-2.6365368594420537e-18,-2.32420405272748e-23,1.804781268008812e-16,-1.0629450517797568e-27,-1.0351747541624593e-20,6.20328734340251e-16,-2.382932072850926e-16,-3.05219546493931e-21,6.823059642656326e-17,4.506311130986675e-16,-2.7743119624019735e-19,-1.3538623595922597e-16,1.717328389823956e-19,-6.186185967713539e-19,3.141289339472129e-18,-1.9829909028192918e-16,7.734581782837243e-16,9.35616516401958e-16,-1.3143346336497661e-15,-3.1798579817816608e-40,6.46321989590439e-17,8.542532612906662e-18,9.052119784122699e-22,-9.363139842077924e-16,1.0408308745544711e-20,-4.806734886164501e-17,-3.449138440938861e-20,6.602888034166488e-16,-1.4136206406784452e-16,6.57713679113234e-20,-1.2809226691200878e-15,1.4365181889555645e-23,1.8501993902502037e-18,-9.183623006336316e-18,-3.483895471236434e-24,2.877509113672622e-17,-1.3073461567226739e-19,1.9830701615738367e-16
0.9999999999999993,0.0015,0.8067899925128655,24.780704465038074,300.0000000000025,1.1768085990313057,3.692873876375945e-12,4.968503338271882e-18,-1.9196032415950662e-21,2.1638109346400294e-19,2.2337711388850335e-20,3.2948903442506164e-16,1.917656950671971e-18,2.193970975293212e-18,-3.7701789113932907e-16,1.0401782423668283e-28,1.7743573885336511e-15,-8.55165230226672e-28,-1.1462506761091825e-15,0.9999999999963072,2.272313021592803e-18,-2.576741952940562e-18,-2.3238928217992487e-23,1.804781467949162e-16,-1.2490391330381242e-27,-1.0350284737678683e-20,6.203287349929146e-16,-2.3829303898660997e-16,3.071066879169591e-21,2.9909607171082324e-17,4.904109038961054e-16,-2.774321059619141e-19,-2.5878468896664e-16,1.7951212661159713e-19,-6.186142436966296e-19,3.141289771443973e-18,-1.9829909127677562e-16,7.734581806561708e-16,9.35616513474699e-16,-1.3143341191813401e-15,-3.174859004345634e-40,6.463622345440809e-17,8.542536283933032e-18,9.052222264479682e-22,-9.363139797059857e-16,1.0408496439279883e-20,-4.8067333057498106e-17,-3.4489925199436004e-20,6.602888071778285e-16,-1.4136206007453098e-16,6.577139643062259e-20,-1.2809226553513867e-15,1.4365092798140658e-23,3.6990976233285616e-17,-8.728708237857113e-18,-3.4836309639906e-24,2.877509111185853e-17,-1.3073456516843543e-19,1.983070161536396e-16
0.9999999999999865,0.002,0.7778791713794291,33.04093928764664,300.00000000006867,1.1768085990313057,2.4459735792662396e-11,5.648780983139696e-18,-1.7855469749411965e-21,4.196063794626045e-18,1.9278634673307172e-22,5.283105481589776e-16,1.9177445219642365e-18,2.1940170810586953e-18,-3.7701788929019375e-16,1.987332130549572e-29,1.765043030683134e-15,-1.4315787568550108e-32,-9.970563070165047e-16,0.9999999999755393,5.235955635395542e-17,-1.0755615108721028e-18,-2.322829938097552e-23,1.8047867242704323e-16,-1.4258309633881248e-27,-1.0348245515321126e-20,6.203288188657038e-16,-2.3829241524113637e-16,2.146291745997336e-19,1.2930979835977295e-17,5.080906968336135e-16,-2.7743132031165427e-19,-3.7845399012502783e-16,1.8746085686951853e-19,-6.184805012008247e-19,3.1412998592029227e-18,-1.982990921152119e-16,7.734581831427454e-16,9.356165633478407e-16,-1.3143238360417466e-15,-3.063214554549579e-40,6.471557020147175e-17,8.542623624031493e-18,9.067458883495218e-22,-9.363139739630065e-16,1.0408692921621739e-20,-4.806691216737623e-17,-3.448865111557844e-20,6.602888106791773e-16,-1.4136196186553738e-16,6.577211542069412e-20,-1.2809223131761842e-15,1.4364997316532413e-23,7.212797276943907e-16,3.8625232524483476e-19,-3.474550206095208e-24,2.877509143886551e-17,-1.3073434711509472e-19,1.9830701654783188e-16
0.9999999999997421,0.0025,0.7407081191452407,41.30117411891012,300.00000000118825,1.1768085990313057,1.5882867839552924e-10,1.1136794764529067e-17,-1.5974574522790884e-21,7.941847180610257e-17,6.299159394870645e-25,4.282976346440258e-15,1.919407103484438e-18,2.1948968761191513e-18,-3.770178865117297e-16,2.0731097536278734e-29,1.75542694584581e-15,-1.3111639969619017e-32,-8.542810343480135e-16,0.9999999998411524,1.0128275376968257e-15,3.570919522669638e-17,-2.302333584207692e-23,1.8049218316746347e-16,-1.4865872500285476e-27,-1.0332097030040055e-20,6.203310713560931e-16,-2.382887122514595e-16,5.341452890627878e-18,5.478724742387438e-18,5.172022190229829e-16,-2.773866430338945e-19,-4.958297558937259e-16,1.9568322982517908e-19,-6.146072666563332e-19,3.1415890279430767e-18,-1.98299092695606e-16,7.734581872374587e-16,9.356172858216054e-16,-1.3141251515581115e-15,1.2220163848742226e-40,6.624175415842741e-17,8.544567269646505e-18,9.456725839295903e-22,-9.363139468704272e-16,1.0408894774688104e-20,-4.805584858139843e-17,-3.4487318485985216e-20,6.602888132497258e-16,-1.41359544153655e-16,6.578983435217179e-20,-1.280913886395291e-15,1.4364818573565487e-23,1.3730809185411303e-14,1.7868885363327628e-16,-3.1726377259416255e-24,2.877510352443627e-17,-1.3072927818014183e-19,1.9830702866060624e-16
0.999999999995334,0.003,0.6952768530518343,49.5614090280372,300.0000000191407,1.1768085990313057,1.0019033824839274e-09,3.8090256830301856e-17,-6.201319602176255e-22,1.4529884036521533e-15,-3.7473083546537263e-25,7.279026242755419e-14,1.9499127306311e-18,2.2111145749934394e-18,-3.770178740657353e-16,2.4755196537020373e-29,1.7453750899411475e-15,-1.2682015134804295e-32,-7.116226565964524e-16,0.9999999989977466,1.880337064653124e-14,9.060968814234887e-16,-1.7938184698521597e-23,1.8082752112352491e-16,1.1028584009373464e-27,-9.96606893074908e-21,6.203878150522579e-16,-2.3826457248911413e-16,1.2381570185697193e-16,2.258276009042869e-18,5.534892665507487e-16,-2.762214878245548e-19,-6.076185901790256e-16,2.0442811701843959e-19,-5.064416658460711e-19,3.1496616153455812e-18,-1.9829909228781767e-16,7.734582137521324e-16,9.35626255349209e-16,-1.3104186048360344e-15,2.7462492550066466e-38,9.459858738668808e-17,8.586266550504765e-18,1.8760575709289095e-21,-9.36313531940592e-16,1.0409030186377797e-20,-4.777495862787894e-17,-3.448126522726943e-20,6.602888087485588e-16,-1.4130200978076213e-16,6.62115157645616e-20,-1.2807133542101172e-15,1.4363156929670053e-23,2.5266791197700555e-13,3.547964680116252e-15,6.513966523836706e-24,2.877549373964897e-17,-1.305885309921634e-19,1.9830737045777193e-16
0.9999999999204139,0.0035,0.6415854621890842,57.82164457612581,300.00000029032185,1.1768085990313057,6.07914617314357e-09,1.57090744221136e-16,1.0641280944541597e-20,2.5401647091026427e-14,6.64057817600933e-24,1.266311226842755e-12,2.4843637251421077e-18,2.496553043605231e-18,-3.770177501731847e-16,4.2280143499306717e-29,1.7347158178536837e-15,-1.167523328433467e-32,-5.436073383140968e-16,0.9999999939146968,3.3343564396519595e-13,2.0558364092099464e-14,1.0357980519783298e-22,1.8876895321025713e-16,6.555668010249328e-26,-1.3001673931062504e-21,6.217500993789889e-16,-2.38108914779089e-16,2.73422087280013e-15,8.976846848023275e-19,1.3077693788247681e-15,-2.4776869008437084e-19,-6.100304804764699e-16,2.1576665737064682e-19,2.3749474086425265e-18,3.364702048249612e-18,-1.9829908723821005e-16,7.734585191873717e-16,9.357317248468486e-16,-1.244400091633437e-15,2.0160279596582732e-36,5.976519177776359e-16,9.440065583746361e-18,2.3067450996090975e-20,-9.363063007829077e-16,1.0408094344227754e-20,-4.097080789644003e-17,-3.4357630725362583e-20,6.602887325470114e-16,-1.3999546972500963e-16,7.578747015812821e-20,-1.2761595170142379e-15,1.433574498550953e-23,4.442779521492571e-12,6.433378022097727e-14,3.0290985651184317e-22,2.8787471718000293e-17,-1.2682881339135723e-19,1.9831653771543862e-16
0.9999999987396179,0.004,0.5796343666434378,66.0818848484409,300.00000409115535,1.1768085990313057,3.5091788353775837e-08,6.507766369599475e-16,1.4833855424751096e-19,4.188129963972726e-13,9.257117483138667e-23,2.0857458474737945e-11,1.1306278857733566e-17,7.229763451304519e-18,-3.7701636734308494e-16,8.167804285041003e-29,1.7232163779575964e-15,-4.345828804801614e-33,-3.2816496455353163e-17,0.9999999648060631,5.575828343730114e-12,4.382716707554447e-13,2.8281067935796895e-21,3.6578886767429747e-16,1.5057835705268127e-24,1.925878007414307e-19,6.525312238079489e-16,-2.371513255081109e-16,5.687615340051685e-14,3.4040960394693896e-19,1.750460182590738e-14,4.057057265966116e-19,1.895906069145762e-15,2.5602064999447785e-19,7.460014022582347e-17,8.754925720373451e-18,-1.982990628594569e-16,7.7346197213412e-16,9.369011727882925e-16,-1.3659680593771154e-16,1.3859888485269374e-34,9.005361199465089e-15,2.5901798096105374e-17,4.774125672264804e-19,-9.361859696050807e-16,1.0392481439330835e-20,1.141580090298756e-16,-3.153985656695909e-20,6.602878537732171e-16,-1.1206498584714018e-16,2.80497068531956e-19,-1.1788102690114901e-15,1.3896650595198342e-23,7.367264847593344e-11,1.0974489549628786e-12,8.83410300932303e-21,2.913327768679391e-17,-3.22955102618602e-20,1.9854776628226473e-16
0.999999981812345,0.0045000000000000005,0.5094253415557795,74.3421549472854,300.0000525855959,1.1768085990313057,1.9031537291395175e-07,2.573413590664901e-15,1.737539187059187e-18,6.412807131505155e-12,1.084239939950138e-21,3.1911752648156673e-10,1.4607867029795581e-16,8.016723829568849e-17,-3.7700171021590807e-16,2.315117593716344e-28,1.7105468621074474e-15,1.1239245884592397e-31,5.2704114802208386e-15,0.9999998081102758,8.658394785104543e-11,8.66348936805355e-12,5.918200708426253e-20,4.02064000048961e-15,3.132284192005452e-23,4.211319165213937e-18,1.2967028802074833e-15,-2.3179577495026775e-16,1.0972553835817162e-12,1.2171505385728996e-19,3.402752278106582e-13,1.4305729082457728e-17,5.786417443491161e-14,6.538823805235759e-19,1.7507773261588054e-15,1.3384936662495556e-16,-1.9829898144191465e-16,7.734978155712854e-16,9.489548589090264e-16,1.710260278224469e-14,8.438172333098758e-33,1.3932425753387654e-13,3.200547149102381e-16,9.501206295788486e-18,-9.343259893703922e-16,1.0191192534751707e-20,3.389820606983696e-15,2.833345032753271e-20,6.602780812008868e-16,4.4106622231442834e-16,4.3345370867191295e-18,7.490788611175956e-16,7.620579863471932e-24,1.1345190646242222e-09,1.7380106759190905e-11,2.3547653070756994e-19,3.8372368440918024e-17,2.168369565239468e-18,2.039469765914677e-16
