mixF,x (m),u (m/s),strain (1/s),T (K),density (kg/m^3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
1.0,0.0,0.9974085125378498,-2.972138908448565e-20,300.0,1.1768085990313182,4.5321107498556126e-17,2.0369437686494133e-43,1.4209352075815116e-25,0.23195746469599254,2.481088154893441e-25,7.482537601046721e-25,2.398331734875491e-29,2.7495455949836154e-29,-4.386600438779839e-53,-5.582240766987143e-77,4.761122294463936e-53,3.5547307001801496e-61,6.062027304448788e-39,8.736639456064413e-35,1.3060290034398155e-27,9.85388000045038e-30,4.065599712829629e-64,2.338034044994399e-40,3.344462302494501e-65,2.530688993734672e-56,1.0053789627351824e-40,6.886508486348641e-78,6.580841554073322e-43,2.1723351357535817e-70,1.0493668126465988e-43,-5.9773801681380555e-53,-2.11274267312627e-43,1.2358624272947834e-67,5.786421964046486e-44,9.776337098178534e-47,6.045294488146662e-38,4.9063084249151625e-51,1.6522802911118395e-31,1.929737540910655e-34,7.101755216193805e-52,1.727565633909002e-29,1.9010518889196298e-31,7.180616509503103e-35,1.5776999072137273e-33,2.6860492253866674e-64,6.640584185389642e-36,3.244848923846008e-39,-4.527263581227798e-77,6.731255652382601e-39,1.313048730864173e-38,2.4927454566709867e-36,2.7292277060792028e-39,0.7542529753388488,0.01378955996515868,7.389311276236887e-60,2.488834897152224e-60,8.35113634382773e-67,1.3233487460448154e-48
1.0,0.0005,0.9926221082045689,9.572808667123212,300.00000000000153,1.1768085990313182,5.923785279700639e-15,-8.352790333710658e-17,-1.7857891619720586e-21,-1.0248928667613365e-15,5.906994902265569e-16,2.85488976138058e-17,5.487731708387514e-24,-1.4558762986266501e-18,3.769196639208141e-16,5.522390621473049e-16,-7.974693566208203e-18,-1.268540606221498e-15,-1.1992480644736837e-16,0.9999999999999979,7.20607597716631e-18,6.050256941704609e-18,-5.633261724122098e-18,-2.2938377011993723e-16,3.097870310663134e-28,-3.135025085746622e-19,-4.9010531483465835e-16,-4.1869443058001244e-16,3.593830915976779e-21,-2.2131480962862673e-15,1.4828723847268393e-18,-3.7699684009420917e-19,-8.498657417992264e-18,3.11342093011497e-19,5.034104566693863e-18,2.0094351930527882e-16,8.13228070580116e-16,8.680827564862258e-17,-9.09975803180164e-18,-6.093104257962825e-16,-7.88942490080577e-41,9.51322841924726e-16,-1.2405802500584536e-16,-3.5350608193863003e-16,-2.5631202469975278e-17,9.756913481443631e-20,-4.505742020862744e-17,8.744984485747819e-20,-4.712623126842115e-24,-5.081299101724751e-17,3.394758812621372e-20,-3.8903902471423897e-16,6.212340408108678e-23,-2.0787341114877056e-19,2.075737064217611e-17,2.0453874742181871e-22,7.979089219636107e-16,-6.34506960517656e-18,-7.188360618542392e-16
1.0,0.001,0.9782628952059879,19.145617334247618,300.0,1.1768085990313182,4.561976422446969e-14,-4.603446845813864e-17,8.972426555715071e-21,-1.0248925869607157e-15,6.206507526453699e-18,6.598496961693781e-16,5.9644598274162546e-24,-1.3687512737255968e-18,3.7691968755733685e-16,4.817979994507474e-22,-7.940681168437916e-18,-1.55966225352185e-21,-2.7197322274271484e-15,0.999999999999959,7.208728730281756e-18,6.050292039784727e-18,-5.6331992043505725e-18,-2.2938376984525695e-16,2.430948537296326e-28,-3.1346851699277584e-19,-4.901053507121044e-16,-4.1869446487587993e-16,3.5735057731458504e-21,-1.067247624151684e-15,4.475396754124664e-17,-3.769911484670894e-19,-2.385409451723412e-16,3.113420663856879e-19,5.034101290250305e-18,2.0094352163993989e-16,8.132280988299208e-16,8.680828147155182e-17,-9.099755943503019e-18,-6.093104268886458e-16,-1.853983474583677e-39,9.513228334932395e-16,-1.2405802488391276e-16,-3.5350608138389515e-16,-2.563120220396369e-17,9.757152145765857e-20,-4.5057428935818805e-17,8.739064363263746e-20,-4.7126229375003854e-24,-5.0812991134356674e-17,3.394758812692501e-20,-3.890390237271046e-16,6.212346893952194e-23,-1.697862220265639e-19,2.0757831027194717e-17,1.9878887968234737e-22,7.979089217034581e-16,-6.3450695527686506e-18,-7.188360607161117e-16
1.0,0.0015,0.954330873553956,28.718426001382884,299.99999999999864,1.1768085990313182,3.52485416582985e-13,-4.589522450847555e-17,8.576192372328871e-21,-1.0248861895716066e-15,6.434167087726767e-20,6.667448517022184e-16,6.601133672544122e-24,-1.3678352142307245e-18,3.769197119095856e-16,4.145431497870493e-28,-7.906301685198621e-18,-1.8911059721606747e-27,-2.786098561943282e-15,0.9999999999996525,7.272015571865865e-18,6.051342652338981e-18,-5.6331357654823016e-18,-2.293837691567162e-16,2.5954898570886067e-28,-3.1343401749801683e-19,-4.90105385821138e-16,-4.1869449331698467e-16,3.69152659637496e-21,-5.108595079996624e-16,-5.326902600581595e-16,-3.7698539211175506e-19,-4.753875810565931e-16,3.1134207029557095e-19,5.034098042325708e-18,2.0094352398315141e-16,8.132281279214599e-16,8.680828741571124e-17,-9.099753575392083e-18,-6.093104175269145e-16,-1.854234133955566e-39,9.513229131710521e-16,-1.2405802468001524e-16,-3.5350608080177023e-16,-2.5631201932270873e-17,9.757394425042136e-20,-4.505743768584602e-17,8.732975951739708e-20,-4.7126227456524546e-24,-5.081299119083113e-17,3.394758857585655e-20,-3.8903902248937393e-16,6.212353606635537e-23,7.123076979131028e-19,2.0768804248351472e-17,1.929526082495765e-22,7.979089214313305e-16,-6.345069515576881e-18,-7.188360595536936e-16
0.9999999999999994,0.002,0.9208260433333951,38.29123466864754,299.9999999999998,1.1768085990313182,2.6947944012911277e-12,-4.5505267897989535e-17,8.080054647970261e-21,-1.024740971638868e-15,6.568193980521009e-22,6.726868076518925e-16,1.0755867851428283e-23,-1.3678240053641837e-18,3.769197371778496e-16,-1.2051838801014907e-31,-7.871196286400944e-18,-4.117656602575916e-33,-2.6929350173813502e-15,0.9999999999973104,8.73124781878413e-18,6.082335599842477e-18,-5.633070719604473e-18,-2.293837566748371e-16,2.7700149518709552e-28,-3.133986269816109e-19,-4.901054200207877e-16,-4.1869444644741983e-16,7.943913409768527e-21,-2.414525886692655e-16,-8.122970926092146e-16,-3.769794549437755e-19,-7.185784696345572e-16,3.1134209936513556e-19,5.034097212169883e-18,2.0094352652936801e-16,8.13228158207151e-16,8.680829354081089e-17,-9.099747739180197e-18,-6.093101646426569e-16,-1.8568784270267473e-39,9.51325033884294e-16,-1.2405802240470116e-16,-3.5350608016994235e-16,-2.563120161837518e-17,9.757642875168111e-20,-4.505743989470694e-17,8.726652775347717e-20,-4.712622549109889e-24,-5.081298932866979e-17,3.394760233343442e-20,-3.8903901486662008e-16,6.212360542191384e-23,2.0859239921946056e-17,2.1026745865019362e-17,1.8696784157122893e-22,7.979089211542293e-16,-6.345069482216746e-18,-7.188360583450207e-16
0.99999999999999,0.0025,0.8777484051257873,47.8640433373773,300.00000000004934,1.1768085990313182,2.0193575012416685e-11,-4.380226797037126e-17,7.600122297029908e-21,-1.021520756571265e-15,1.1134233002538676e-23,8.028119441600325e-16,9.305945604370663e-23,-1.3677864653324978e-18,3.769197635728631e-16,-1.2074571072263976e-31,-7.834955684003755e-18,-1.84879989317209e-33,-2.514709285021003e-15,0.999999999979811,4.156161002057272e-17,6.974999283874929e-18,-5.6330032752568806e-18,-2.29383388011771e-16,2.960434057309787e-28,-3.1336147067273963e-19,-4.901054008867882e-16,-4.186938060232577e-16,1.2989333232334141e-19,-1.120267004419458e-16,-9.465931278326927e-16,-3.7697224765918667e-19,-9.694371970618676e-16,3.1134258552481397e-19,5.03418114148574e-18,2.0094353442337011e-16,8.132281899714073e-16,8.680830023131949e-17,-9.099691308112766e-18,-6.093043986334601e-16,-1.91358759813746e-39,9.513731740104992e-16,-1.240579662571713e-16,-3.535060786261096e-16,-2.5631200523392857e-17,9.757900214263589e-20,-4.5057229724707554e-17,8.7200240135764e-20,-4.712622344777805e-24,-5.0812931836839293e-17,3.3948001331223105e-20,-3.8903882328155874e-16,6.2123688715092e-23,4.702493281916937e-16,2.694804173413982e-17,1.807676010673597e-22,7.979089210682859e-16,-6.3450693411682144e-18,-7.188360567587318e-16
0.9999999999997882,0.003,0.8250979626838933,57.436852021249855,300.0000000010077,1.1768085990313182,1.4694710019514406e-10,-3.540389346820585e-17,7.206575929441853e-21,-9.525054091790295e-16,4.5600683131813674e-24,3.589428882032713e-15,1.8553177550108435e-21,-1.3669770002883111e-18,3.7691979084048303e-16,-1.2333265035269057e-31,-7.797086161009408e-18,-1.8697574703298973e-33,-2.287869029664615e-15,0.9999999998530441,7.553849009188739e-16,3.181430770134158e-17,-5.632932368883576e-18,-2.293726325872743e-16,3.955648410416026e-28,-3.133088957752103e-19,-4.901037679111781e-16,-4.186886097141578e-16,3.454471790758248e-18,-5.068141532153142e-17,-1.0092988614238469e-15,-3.769334689857859e-19,-1.2307594695416103e-15,3.1135120766627174e-19,5.037052096482139e-18,2.009437155676641e-16,8.132282232483071e-16,8.68083119088117e-17,-9.098911393884372e-18,-6.091780915999353e-16,-2.8916465376463618e-39,9.524234291883883e-16,-1.2405655415862563e-16,-3.5350605235044225e-16,-2.56311827506832e-17,9.758168242346963e-20,-4.505067023161803e-17,8.713002963658673e-20,-4.712622123143312e-24,-5.081131924415099e-17,3.395916892444903e-20,-3.890334907259742e-16,6.2124033748996e-23,1.0158035684579457e-14,1.5831269987494692e-16,1.7445007938746984e-22,7.979089291285714e-16,-6.345065563533992e-18,-7.18836044591073e-16
0.9999999999957535,0.0035,0.7628747384916383,67.00966084744752,300.0000000180348,1.1768085990313182,1.0280716854467308e-09,5.8080078409518004e-18,7.998051922481938e-21,4.606584624557171e-16,4.9939839992904365e-24,6.060374333620406e-14,3.810512095123385e-20,-1.3502446685560489e-18,3.769198114007618e-16,-1.3924720207581377e-31,-7.75695706775914e-18,-2.0071340313244203e-33,-2.024964813256979e-15,0.9999999989716432,1.5583181686274038e-14,6.91821821627793e-16,-5.6328535320306315e-18,-2.290727992391177e-16,2.9863398157801784e-27,-3.128739003221644e-19,-4.900565514713569e-16,-4.1864947222574097e-16,8.973019509622087e-17,-2.217748291343747e-17,-1.0128842444234175e-15,-3.759978681905169e-19,-1.5034893804879661e-15,3.114981506644022e-19,5.127260254041099e-18,2.009493232273029e-16,8.132282556920124e-16,8.680838640109942e-17,-9.08823257059165e-18,-6.065355110333216e-16,1.7064963833464127e-39,9.743081305903458e-16,-1.2402255799632547e-16,-3.535053667482449e-16,-2.563081976926946e-17,9.758442769105967e-20,-4.486330820096208e-17,8.705795190273235e-20,-4.7126218058735956e-24,-5.0768218750931605e-17,3.42576280470101e-20,-3.8889100727563584e-16,6.21299575967517e-23,2.0968686350549834e-13,2.942461589083736e-15,1.7458828898392616e-22,7.979092356809332e-16,-6.3449474915205934e-18,-7.1883570393109e-16
0.9999999999209076,0.004,0.6910788553136467,76.58247087055177,300.0000002986084,1.1768085990313182,6.8386383282957284e-09,1.9971159789963787e-16,2.5596644702874826e-20,2.7745800019810428e-14,1.5971539213803107e-23,1.160567730333717e-12,7.414057837474651e-19,-1.0241031414827764e-18,3.7691972296759717e-16,-2.0756469299699437e-31,-7.713692971927802e-18,1.182888693047097e-33,-1.7014666040969564e-15,0.9999999931557081,3.0600554047576254e-13,1.7216592864474923e-14,-5.6326738848674346e-18,-2.211973808624076e-16,7.240285559903395e-26,-3.024400315330112e-19,-4.8879825489140195e-16,-4.1836852429151337e-16,2.1977767097460343e-15,-9.292842074011583e-18,-3.6730600504463195e-16,-3.508521200265945e-19,-1.699909500848703e-15,3.138616440738055e-19,7.793895676926853e-18,2.0111501391752163e-16,8.132282686455392e-16,8.680925231107142e-17,-8.949785999479782e-18,-5.544062270297789e-16,2.3564950364897263e-36,1.404284391620975e-15,-1.2325106441967456e-16,-3.534880807834163e-16,-2.5623713194529394e-17,9.758732815431948e-20,-3.982871110974165e-17,8.707360326830472e-20,-4.712620423175135e-24,-4.968284694301276e-17,4.1773519643643645e-20,-3.8530298769103097e-16,6.224784037704567e-23,4.0846332003334115e-12,5.857738024059656e-14,4.073370139090758e-22,7.979197190547881e-16,-6.341447441771115e-18,-7.188256365525428e-16
0.9999999986560527,0.0045000000000000005,0.6097109102758416,86.15528935562871,300.0000045128186,1.1768085990313182,4.270489535730783e-08,1.0553061239633663e-15,2.663630330897275e-19,5.168917161706318e-13,1.6614158705060342e-22,2.086450388023611e-11,1.3410729064851984e-17,4.8781506792011525e-18,3.7691827830580182e-16,-5.071955300808498e-31,-7.665622047983063e-18,5.178641777704062e-33,-9.21083652851126e-16,0.9999999571926139,5.587247037726725e-12,4.009965497179509e-13,-5.630059022565259e-18,-2.9347123446661386e-17,1.7767837142875868e-24,-4.830717625930523e-20,-4.577240705879249e-16,-4.1649561780151996e-16,4.9968858509129615e-14,-3.680326271874294e-18,1.5116951188819016e-14,2.8017586398149353e-19,5.312778340189805e-16,3.49188456778406e-19,8.087559011318019e-17,2.0565588861740158e-16,8.13228106708522e-16,8.681948148117982e-17,-7.27946634637345e-18,4.003112253933041e-16,2.2553389507936824e-34,9.24751539780689e-15,-1.0700509120219053e-16,-3.5308322908543965e-16,-2.5494380657572605e-17,9.759665748509342e-20,8.5626437712735e-17,8.945289023290071e-20,-4.712605126925139e-24,-2.4330039339004164e-17,2.1733459263281446e-19,-3.014918142915952e-16,6.442807485185909e-23,7.395510454564188e-11,1.0906714572389888e-12,7.96333379575953e-21,7.982509537642951e-16,-6.245230826903065e-18,-7.185482251298798e-16
